package_name,app_name,label,developer,permissions
com.jumang.wwmhly,蛙蛙漫画乐园,图书阅读/漫画,苏州聚芒网络科技有限公司,完全的互联网访问权限 | 写入文件与文档 | 读取文件与文档 | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO
org.hbrchina,哈佛商业评论,图书阅读/杂志,北京联办财讯文化传媒有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 结束后台进程 | 获取手机信息 | 开机时自动启动 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
com.qudubook.read,趣读书免费小说-全网小说阅读,图书阅读/小说,天津天易互娱网络科技有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 直接安装应用程序 | 控制媒体音量 | 装载和卸载文件系统 | 更新组件使用情况统计 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
com.hubschina.hmm2cproject,哈佛管理导师,图书阅读/杂志,北京哈商教育科技有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 发送持久广播 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制媒体音量 | 装载和卸载文件系统 | 开机时自动启动 | 录音 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | 运行前台服务
com.jumang.xxmhly,秀秀漫画乐园,图书阅读/漫画,苏州聚芒网络科技有限公司,查看网络状态 | 开关WLAN | 完全的互联网访问权限 | 以悬浮窗的形式显示 | 控制振动器 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_DELETE_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | 运行前台服务
com.zhaimen.ldwc,领导文萃,图书阅读/杂志,福建领导文萃杂志社有限责任公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 检索当前运行的应用程序 | 直接安装应用程序 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 查阅敏感日志数据 | 获取手机信息 | 开机时自动启动 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 运行前台服务
cn.duku,读库,图书阅读/杂志,读库文化交流（北京）有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 完全的互联网访问权限 | 获取手机信息 | 写入文件与文档 | 防止手机休眠 | 读取文件与文档 | android.permission.POST_NOTIFICATIONS | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC | android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK
com.dt.zsyd,追书阅读免费版,图书阅读/电子书,江西聚文信息技术有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制媒体音量 | 装载和卸载文件系统 | 更新组件使用情况统计 | 查阅敏感日志数据 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 修改系统设置项 | 访问日历 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
com.zero2ipo.harlanhu.pedaily,投资界,图书阅读/杂志,北京清科创业信息咨询有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 控制媒体音量 | 查阅敏感日志数据 | 获取手机信息 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 运行前台服务
uni.UNI21DD88C,助业网,图书阅读/杂志,北京晨路浩远科技有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 拨打电话 | 拍摄照片和视频 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 直接安装应用程序 | 控制媒体音量 | 获取手机信息 | 写入文件与文档 | 控制振动器 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限
com.yykuaile.sh,追读小说,图书阅读/电子书,掌阅科技股份有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 发送持久广播 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 控制闪光灯 | 检索当前运行的应用程序 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 查阅敏感日志数据 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 修改系统设置项 | 访问日历 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.USE_FULL_SCREEN_INTENT | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | android.permission.MEDIA_CONTENT_CONTROL | 管理所有文件 | 运行前台服务 | android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK
com.jumang.qbdmly,78动漫乐园,图书阅读/漫画,苏州聚芒网络科技有限公司,查看网络状态 | 开关WLAN | 完全的互联网访问权限 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_DELETE_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | 管理所有文件 | 运行前台服务
com.ushaqi.zhuishushenqi.adfree,追书神器免费版,图书阅读/电子书,江西元聚网络科技有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 装载和卸载文件系统 | 读取联系人 | 查阅敏感日志数据 | 获取手机信息 | 开机时自动启动 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 访问日历 | 读取文件与文档 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 管理所有文件 | 运行前台服务
com.shadow.ancient,拾韵-古文典籍大全,图书阅读/电子书,重庆隐南科技有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 允许接收 Wi-Fi 多播 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 计算应用程序存储空间 | 结束后台进程 | 装载和卸载文件系统 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.POST_NOTIFICATIONS | 管理所有文件 | 运行前台服务
com.hoge.android.app.wucheng,婺城融媒,图书阅读/电子书,金华市婺城区新闻传媒中心（《今日婺城》编辑部）,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 作为帐户身份验证程序 | 发送持久广播 | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 访问手机账户 | 检索当前运行的应用程序 | 管理帐户列表 | 查阅敏感日志数据 | 获取手机信息 | 开机时自动启动 | 录音 | 写入文件与文档 | 使用帐户的身份验证凭据 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 管理所有文件
com.rewa.kfas,小金牛故事,图书阅读/小说,江西省纶鹏科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 发送持久广播 | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 直接安装应用程序 | 结束后台进程 | 控制媒体音量 | 更新组件使用情况统计 | 查阅敏感日志数据 | 获取手机信息 | 强行重新启动手机 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 发送短信 | 设置壁纸 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.USE_BIOMETRIC | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 管理所有文件 | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 运行前台服务 | android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK
com.dangdang.reader,当当云阅读,图书阅读/电子书,北京当当科文电子商务有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 控制闪光灯 | 检索当前运行的应用程序 | 结束后台进程 | 装载和卸载文件系统 | 拦截外拨电话 | 读取联系人 | 查阅敏感日志数据 | 获取手机信息 | 开机时自动启动 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 管理所有文件 | 运行前台服务
com.tencent.weread,微信读书,图书阅读/电子书,广州腾讯科技有限公司,查看网络状态 | 开关WLAN | 修改电池统计信息 | 开关蓝牙 | 蓝牙管理 | 发送持久广播 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 结束后台进程 | 结束后台进程 | 装载和卸载文件系统 | 使用NFC | 查阅敏感日志数据 | 开机时自动启动 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC | android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK
com.jinxin.ygx,阳光学,图书阅读/电子书,上海进馨网络科技有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 发送持久广播 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 修改/删除内部媒体存储设备的内容 | 控制媒体音量 | 使用NFC | 获取手机信息 | 开机时自动启动 | 录音 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | 运行前台服务 | android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK
uni.UNI5502225,悬赏速更,图书阅读/小说,沈阳悬赏网络科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 访问手机账户 | 直接安装应用程序 | 控制媒体音量 | 装载和卸载文件系统 | 查阅敏感日志数据 | 获取手机信息 | 录音 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改联系人 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES
com.sdiread.kt.ktandroid,十点读书,图书阅读/听书,厦门十点文化传播有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 完全的互联网访问权限 | 停用键锁 | 控制闪光灯 | 结束后台进程 | 控制媒体音量 | 更新组件使用情况统计 | 获取手机信息 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 使用帐户的身份验证凭据 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.POST_NOTIFICATIONS | 管理所有文件 | 连接到配对的蓝牙设备 | 运行前台服务
